Customer Id,Branch,City,Customer_Type,Gender,Product,Unit Price,Quantity,Total,Date,Payment,Cost,Gross Income,Rating
591,D,Texas,Member,Female,Stationary,900,3,2700,29-04-22,Cash,692,2008,3
697,B,Atlanta,Normal,Male,Sports,1470,5,7350,13-08-22,Cash,1131,6219,5
736,E,Newyork,Normal,Male,Stationary,837,2,1674,21-09-22,Cash,644,1030,5
883,B,Atlanta,Normal,Male,Home,687,5,3435,15-02-23,Cash,528,2907,3
918,A,Orlando,Member,Male,Home,1603,4,6412,22-03-23,Cash,1233,5179,3
510,C,New Jersey,Normal,Female,Sports,1901,3,5703,01-12-23,Cash,1462,4241,5
768,E,Newyork,Normal,Male,Stationary,1125,4,4500,30-12-20,Cash,938,3562,3
843,D,Texas,Member,Female,Home,1090,5,5450,06-01-23,Cash,838,4612,4
518,C,New Jersey,Normal,Female,Home,605,3,1815,15-02-22,Cash,465,1350,3
893,D,Texas,Member,Female,Stationary,505,3,1515,04-05-21,Cash,421,1094,3
796,E,Newyork,Normal,Male,Stationary,1458,3,4374,20-11-22,Cash,1122,3252,3
478,A,Orlando,Member,Male,Furniture,1165,4,4660,30-10-23,Wallet,896,3764,3
770,C,New Jersey,Normal,Female,Furniture,1811,3,5433,25-10-22,Wallet,1393,4040,4
998,C,New Jersey,Normal,Female,Home,1549,5,7745,10-06-23,Cash,1192,6553,4
455,F,Hawai,Member,Female,Furniture,601,4,2404,14-12-21,Wallet,462,1942,5
941,F,Hawai,Member,Female,Stationary,972,4,3888,14-04-23,Cash,748,3140,4
852,C,New Jersey,Normal,Female,Décor,751,3,2253,07-11-24,Credit Card,578,1675,4
1052,A,Orlando,Member,Male,Furniture,485,3,1455,10-10-21,Wallet,373,1082,4
873,D,Texas,Member,Female,Home,1154,4,4616,05-02-23,Cash,888,3728,3
405,B,Atlanta,Normal,Male,Home,849,5,4245,02-01-20,Cash,679,3566,3
1001,F,Hawai,Member,Female,Stationary,1213,4,4852,13-06-23,Cash,933,3919,5
520,A,Orlando,Member,Male,Sports,799,2,1598,11-12-23,Cash,615,983,5
419,D,Texas,Member,Female,Sports,708,2,1416,16-01-20,Cash,566,850,3
413,D,Texas,Member,Female,Stationary,486,3,1458,10-01-20,Cash,389,1069,3
715,F,Hawai,Member,Female,Home,899,2,1798,07-11-20,Cash,782,1016,4
513,F,Hawai,Member,Female,Furniture,1998,5,9990,04-12-23,Wallet,1537,8453,4
518,E,Newyork,Normal,Male,Furniture,1685,5,8425,09-12-23,Wallet,1296,7129,5
456,E,Newyork,Normal,Male,Décor,1749,4,6996,22-02-20,Credit Card,1458,5538,5
756,E,Newyork,Normal,Male,Décor,673,2,1346,18-12-20,Credit Card,561,785,3
1010,A,Orlando,Member,Male,Home,1493,5,7465,29-08-21,Cash,1148,6317,5
610,A,Orlando,Member,Male,Sports,394,2,788,10-03-24,Cash,303,485,3
817,D,Texas,Member,Female,Décor,539,2,1078,03-10-24,Credit Card,415,663,4
1007,F,Hawai,Member,Female,Sports,1060,2,2120,19-06-23,Cash,815,1305,4
887,D,Texas,Member,Female,Furniture,1720,2,3440,28-04-21,Wallet,1433,2007,4
596,C,New Jersey,Normal,Female,Stationary,788,3,2364,04-05-22,Cash,606,1758,4
453,D,Texas,Member,Female,Home,624,2,1248,12-12-21,Cash,480,768,4
589,F,Hawai,Member,Female,Sports,1881,5,9405,04-07-20,Cash,1636,7769,3
775,F,Hawai,Member,Female,Home,796,2,1592,06-01-21,Cash,663,929,3
562,A,Orlando,Member,Male,Décor,1924,4,7696,22-01-24,Credit Card,1480,6216,3
500,A,Orlando,Member,Male,Home,852,3,2556,06-04-20,Cash,710,1846,5
1038,E,Newyork,Normal,Male,Stationary,750,4,3000,26-09-21,Cash,577,2423,4
755,B,Atlanta,Normal,Male,Sports,1018,3,3054,02-08-24,Cash,783,2271,4
821,B,Atlanta,Normal,Male,Home,601,4,2404,07-10-24,Cash,462,1942,4
721,F,Hawai,Member,Female,Décor,1965,2,3930,13-11-20,Credit Card,1638,2292,5
704,C,New Jersey,Normal,Female,Décor,1578,4,6312,20-08-22,Credit Card,1214,5098,3
500,E,Newyork,Normal,Male,Sports,1119,2,2238,21-11-23,Cash,861,1377,3
842,E,Newyork,Normal,Male,Décor,724,4,2896,28-10-24,Credit Card,557,2339,3
927,F,Hawai,Member,Female,Décor,1393,5,6965,21-01-25,Credit Card,1072,5893,4
928,A,Orlando,Member,Male,Furniture,1976,4,7904,22-01-25,Wallet,1520,6384,4
514,C,New Jersey,Normal,Female,Sports,1825,2,3650,20-04-20,Cash,1521,2129,3
597,B,Atlanta,Normal,Male,Furniture,1920,5,9600,12-07-20,Wallet,1670,7930,3
1024,C,New Jersey,Normal,Female,Sports,1523,4,6092,12-09-21,Cash,1172,4920,5
683,F,Hawai,Member,Female,Home,1504,5,7520,30-07-22,Cash,1157,6363,3
608,A,Orlando,Member,Male,Stationary,1722,2,3444,23-07-20,Cash,1497,1947,3
693,B,Atlanta,Normal,Male,Stationary,1477,5,7385,16-10-20,Cash,1284,6101,3
987,B,Atlanta,Normal,Male,Furniture,1033,3,3099,06-08-21,Wallet,795,2304,5
426,A,Orlando,Member,Male,Stationary,796,4,3184,15-11-21,Cash,612,2572,5
458,C,New Jersey,Normal,Female,Home,1769,5,8845,17-12-21,Cash,1361,7484,4
660,C,New Jersey,Normal,Female,Sports,789,3,2367,29-04-24,Cash,607,1760,3
510,E,Newyork,Normal,Male,Home,356,4,1424,16-04-20,Cash,297,1127,4
471,D,Texas,Member,Female,Stationary,1054,2,2108,30-12-21,Cash,811,1297,3
1025,F,Hawai,Member,Female,Furniture,889,4,3556,07-07-23,Wallet,684,2872,5
578,A,Orlando,Member,Male,Stationary,1281,2,2562,23-06-20,Cash,1114,1448,3
740,A,Orlando,Member,Male,Home,695,2,1390,02-12-20,Cash,579,811,4
584,C,New Jersey,Normal,Female,Décor,1158,2,2316,22-04-22,Credit Card,891,1425,4
676,C,New Jersey,Normal,Female,Décor,1537,4,6148,29-09-20,Credit Card,1337,4811,4
496,E,Newyork,Normal,Male,Stationary,533,5,2665,24-01-22,Cash,410,2255,3
1046,E,Newyork,Normal,Male,Home,1910,3,5730,20-05-25,Cash,1469,4261,5
931,B,Atlanta,Normal,Male,Stationary,1936,3,5808,04-04-23,Cash,1489,4319,5
728,E,Newyork,Normal,Male,Furniture,1116,3,3348,06-07-24,Wallet,858,2490,5
849,B,Atlanta,Normal,Male,Sports,964,3,2892,21-03-21,Cash,803,2089,3
903,D,Texas,Member,Female,Home,1752,3,5256,07-03-23,Cash,1348,3908,5
739,B,Atlanta,Normal,Male,Décor,1365,2,2730,24-09-22,Credit Card,1050,1680,5
790,A,Orlando,Member,Male,Sports,991,4,3964,06-09-24,Cash,762,3202,5
707,D,Texas,Member,Female,Furniture,1909,3,5727,30-10-20,Wallet,1660,4067,4
758,C,New Jersey,Normal,Female,Home,1255,4,5020,13-10-22,Cash,965,4055,3
917,F,Hawai,Member,Female,Sports,817,2,1634,21-03-23,Cash,628,1006,4
780,C,New Jersey,Normal,Female,Sports,431,5,2155,27-08-24,Cash,332,1823,4
984,C,New Jersey,Normal,Female,Stationary,1220,2,2440,19-03-25,Cash,938,1502,3
1056,C,New Jersey,Normal,Female,Home,1015,3,3045,30-05-25,Cash,781,2264,4
652,C,New Jersey,Normal,Female,Furniture,1037,3,3111,05-09-20,Wallet,902,2209,3
940,C,New Jersey,Normal,Female,Home,1350,4,5400,20-06-21,Cash,1038,4362,5
633,D,Texas,Member,Female,Home,870,4,3480,10-06-22,Cash,669,2811,3
989,F,Hawai,Member,Female,Décor,1737,5,8685,01-06-23,Credit Card,1336,7349,5
1014,C,New Jersey,Normal,Female,Stationary,955,2,1910,18-04-25,Cash,735,1175,4
497,B,Atlanta,Normal,Male,Décor,1885,3,5655,18-11-23,Credit Card,1450,4205,4
886,A,Orlando,Member,Male,Home,750,5,3750,11-12-24,Cash,577,3173,4
1028,E,Newyork,Normal,Male,Furniture,1295,3,3885,02-05-25,Wallet,996,2889,5
738,A,Orlando,Member,Male,Home,1837,2,3674,23-09-22,Cash,1413,2261,3
870,A,Orlando,Member,Male,Furniture,1415,3,4245,02-02-23,Wallet,1088,3157,5
957,D,Texas,Member,Female,Sports,1025,2,2050,30-04-23,Cash,788,1262,5
703,B,Atlanta,Normal,Male,Home,1116,4,4464,19-08-22,Cash,858,3606,5
994,A,Orlando,Member,Male,Stationary,1632,5,8160,29-03-25,Cash,1255,6905,5
469,F,Hawai,Member,Female,Sports,1738,3,5214,06-03-20,Cash,1448,3766,5
1016,A,Orlando,Member,Male,Décor,1761,2,3522,04-09-21,Credit Card,1355,2167,5
463,B,Atlanta,Normal,Male,Home,781,5,3905,22-12-21,Cash,601,3304,3
519,B,Atlanta,Normal,Male,Sports,972,3,2916,25-04-20,Cash,810,2106,3
468,A,Orlando,Member,Male,Home,1559,4,6236,27-12-21,Cash,1199,5037,3
535,B,Atlanta,Normal,Male,Furniture,516,4,2064,04-03-22,Wallet,397,1667,3
419,B,Atlanta,Normal,Male,Stationary,1342,4,5368,01-09-23,Cash,1032,4336,4
615,D,Texas,Member,Female,Furniture,1070,2,2140,23-05-22,Wallet,823,1317,3
967,B,Atlanta,Normal,Male,Sports,517,5,2585,10-05-23,Cash,398,2187,3
512,A,Orlando,Member,Male,Furniture,894,3,2682,18-04-20,Wallet,745,1937,4
467,B,Atlanta,Normal,Male,Décor,658,5,3290,19-10-23,Credit Card,506,2784,3
727,D,Texas,Member,Female,Décor,865,2,1730,05-07-24,Credit Card,665,1065,3
492,C,New Jersey,Normal,Female,Décor,1148,5,5740,13-11-23,Credit Card,883,4857,3
551,B,Atlanta,Normal,Male,Home,1151,5,5755,11-01-24,Cash,885,4870,5
747,F,Hawai,Member,Female,Décor,683,3,2049,25-07-24,Credit Card,525,1524,3
955,F,Hawai,Member,Female,Home,678,4,2712,05-07-21,Cash,522,2190,3
936,C,New Jersey,Normal,Female,Home,339,2,678,30-01-25,Cash,261,417,5
1015,F,Hawai,Member,Female,Home,971,2,1942,03-09-21,Cash,747,1195,5
604,E,Newyork,Normal,Male,Décor,1729,4,6916,12-05-22,Credit Card,1330,5586,3
1045,D,Texas,Member,Female,Sports,822,5,4110,19-05-25,Cash,632,3478,3
479,D,Texas,Member,Female,Sports,889,2,1778,16-03-20,Cash,741,1037,3
826,C,New Jersey,Normal,Female,Décor,1755,4,7020,26-02-21,Credit Card,1463,5557,5
1041,F,Hawai,Member,Female,Home,695,2,1390,15-05-25,Cash,535,855,3
465,B,Atlanta,Normal,Male,Home,425,3,1275,02-03-20,Cash,354,921,4
968,A,Orlando,Member,Male,Stationary,1440,5,7200,18-07-21,Cash,1108,6092,4
632,C,New Jersey,Normal,Female,Sports,460,5,2300,09-06-22,Cash,354,1946,3
737,F,Hawai,Member,Female,Sports,811,2,1622,22-09-22,Cash,624,998,4
1028,A,Orlando,Member,Male,Stationary,1840,4,7360,16-09-21,Cash,1415,5945,5
486,C,New Jersey,Normal,Female,Home,1907,3,5721,07-11-23,Cash,1467,4254,5
558,C,New Jersey,Normal,Female,Furniture,712,2,1424,18-01-24,Wallet,548,876,5
457,F,Hawai,Member,Female,Furniture,526,4,2104,23-02-20,Wallet,438,1666,3
1003,B,Atlanta,Normal,Male,Home,1118,2,2236,15-06-23,Cash,860,1376,5
453,B,Atlanta,Normal,Male,Stationary,839,2,1678,19-02-20,Cash,699,979,5
646,A,Orlando,Member,Male,Home,1716,2,3432,15-04-24,Cash,1320,2112,4
843,B,Atlanta,Normal,Male,Stationary,661,5,3305,15-03-21,Cash,551,2754,5
733,B,Atlanta,Normal,Male,Home,1517,4,6068,18-09-22,Cash,1167,4901,4
462,E,Newyork,Normal,Male,Furniture,1086,5,5430,28-02-20,Wallet,905,4525,5
602,A,Orlando,Member,Male,Furniture,515,3,1545,17-07-20,Wallet,448,1097,4
420,A,Orlando,Member,Male,Furniture,1402,5,7010,09-11-21,Wallet,1078,5932,3
814,E,Newyork,Normal,Male,Décor,949,2,1898,08-12-22,Credit Card,730,1168,3
726,A,Orlando,Member,Male,Stationary,750,2,1500,11-09-22,Cash,577,923,4
583,D,Texas,Member,Female,Furniture,879,2,1758,12-02-24,Wallet,676,1082,3
1044,E,Newyork,Normal,Male,Sports,685,2,1370,02-10-21,Cash,527,843,5
408,C,New Jersey,Normal,Female,Furniture,1083,4,4332,21-08-23,Wallet,833,3499,4
422,E,Newyork,Normal,Male,Décor,1884,3,5652,04-09-23,Credit Card,1449,4203,3
530,E,Newyork,Normal,Male,Sports,1642,2,3284,21-12-23,Cash,1263,2021,5
691,F,Hawai,Member,Female,Décor,1257,5,6285,14-10-20,Credit Card,1093,5192,5
816,C,New Jersey,Normal,Female,Home,511,4,2044,02-10-24,Cash,393,1651,4
898,A,Orlando,Member,Male,Furniture,1915,2,3830,23-12-24,Wallet,1473,2357,3
633,F,Hawai,Member,Female,Furniture,1532,2,3064,02-04-24,Wallet,1178,1886,5
669,B,Atlanta,Normal,Male,Sports,1896,4,7584,22-09-20,Cash,1649,5935,4
648,A,Orlando,Member,Male,Home,1092,5,5460,25-06-22,Cash,840,4620,3
1055,B,Atlanta,Normal,Male,Sports,1571,4,6284,29-05-25,Cash,1208,5076,4
875,D,Texas,Member,Female,Home,1559,3,4677,16-04-21,Cash,1299,3378,4
705,D,Texas,Member,Female,Furniture,1801,2,3602,21-08-22,Wallet,1385,2217,5
864,A,Orlando,Member,Male,Décor,1506,2,3012,27-01-23,Credit Card,1158,1854,3
571,F,Hawai,Member,Female,Décor,1977,3,5931,16-06-20,Credit Card,1719,4212,3
932,C,New Jersey,Normal,Female,Sports,1618,2,3236,05-04-23,Cash,1245,1991,3
445,B,Atlanta,Normal,Male,Furniture,505,4,2020,04-12-21,Wallet,388,1632,5
696,A,Orlando,Member,Male,Stationary,332,4,1328,12-08-22,Cash,255,1073,5
476,E,Newyork,Normal,Male,Home,1370,5,6850,28-10-23,Cash,1054,5796,5
1006,A,Orlando,Member,Male,Home,561,3,1683,10-04-25,Cash,432,1251,3
449,F,Hawai,Member,Female,Décor,1405,2,2810,08-12-21,Credit Card,1081,1729,3
576,A,Orlando,Member,Male,Stationary,1504,3,4512,14-04-22,Cash,1157,3355,3
816,E,Newyork,Normal,Male,Décor,1614,3,4842,16-02-21,Credit Card,1345,3497,5
789,D,Texas,Member,Female,Décor,1163,4,4652,13-11-22,Credit Card,895,3757,3
706,A,Orlando,Member,Male,Home,860,4,3440,14-06-24,Cash,662,2778,3
711,D,Texas,Member,Female,Stationary,597,2,1194,27-08-22,Cash,459,735,4
803,B,Atlanta,Normal,Male,Furniture,720,5,3600,19-09-24,Wallet,554,3046,3
688,A,Orlando,Member,Male,Furniture,1093,4,4372,27-05-24,Wallet,841,3531,3
488,A,Orlando,Member,Male,Stationary,1923,5,9615,25-03-20,Cash,1603,8012,5
558,A,Orlando,Member,Male,Home,1658,4,6632,27-03-22,Cash,1275,5357,3
600,A,Orlando,Member,Male,Furniture,736,2,1472,08-05-22,Wallet,566,906,5
969,F,Hawai,Member,Female,Stationary,1409,2,2818,04-03-25,Cash,1084,1734,5
749,D,Texas,Member,Female,Sports,1350,4,5400,11-12-20,Cash,1125,4275,4
531,F,Hawai,Member,Female,Home,724,5,3620,22-12-23,Cash,557,3063,3
934,A,Orlando,Member,Male,Stationary,1628,5,8140,28-01-25,Cash,1252,6888,3
844,E,Newyork,Normal,Male,Décor,1877,5,9385,07-01-23,Credit Card,1444,7941,5
875,B,Atlanta,Normal,Male,Sports,1671,2,3342,30-11-24,Cash,1285,2057,4
570,C,New Jersey,Normal,Female,Sports,1774,5,8870,30-01-24,Cash,1365,7505,4
563,D,Texas,Member,Female,Stationary,1484,3,4452,08-06-20,Cash,1290,3162,5
657,B,Atlanta,Normal,Male,Furniture,999,4,3996,10-09-20,Wallet,869,3127,4
678,E,Newyork,Normal,Male,Stationary,1226,3,3678,01-10-20,Cash,1066,2612,5
956,E,Newyork,Normal,Male,Home,1313,5,6565,19-02-25,Cash,1010,5555,5
438,C,New Jersey,Normal,Female,Furniture,447,2,894,20-09-23,Wallet,344,550,5
807,F,Hawai,Member,Female,Décor,427,2,854,23-09-24,Credit Card,328,526,4
584,A,Orlando,Member,Male,Sports,644,4,2576,29-06-20,Cash,560,2016,5
764,A,Orlando,Member,Male,Sports,1785,2,3570,26-12-20,Cash,1488,2082,5
801,B,Atlanta,Normal,Male,Décor,1454,2,2908,01-02-21,Credit Card,1212,1696,4
888,A,Orlando,Member,Male,Home,1770,4,7080,20-02-23,Cash,1362,5718,5
1040,C,New Jersey,Normal,Female,Furniture,1928,4,7712,22-07-23,Wallet,1483,6229,3
1015,D,Texas,Member,Female,Sports,954,5,4770,19-04-25,Cash,734,4036,3
986,A,Orlando,Member,Male,Décor,1111,5,5555,05-08-21,Credit Card,855,4700,5
425,B,Atlanta,Normal,Male,Sports,414,3,1242,07-09-23,Cash,318,924,5
621,B,Atlanta,Normal,Male,Décor,602,3,1806,05-08-20,Credit Card,523,1283,4
823,F,Hawai,Member,Female,Stationary,403,5,2015,23-02-21,Cash,336,1679,4
676,E,Newyork,Normal,Male,Stationary,1327,5,6635,23-07-22,Cash,1021,5614,5
722,C,New Jersey,Normal,Female,Sports,1656,3,4968,07-09-22,Cash,1274,3694,5
430,E,Newyork,Normal,Male,Furniture,862,4,3448,19-11-21,Wallet,663,2785,3
773,D,Texas,Member,Female,Stationary,1832,4,7328,04-01-21,Cash,1527,5801,5
524,E,Newyork,Normal,Male,Stationary,1825,5,9125,15-12-23,Cash,1404,7721,5
624,E,Newyork,Normal,Male,Sports,1014,3,3042,08-08-20,Cash,882,2160,5
798,E,Newyork,Normal,Male,Stationary,1107,3,3321,29-01-21,Cash,923,2398,3
757,D,Texas,Member,Female,Décor,1275,4,5100,04-08-24,Credit Card,981,4119,5
912,C,New Jersey,Normal,Female,Décor,699,5,3495,06-01-25,Credit Card,538,2957,4
441,D,Texas,Member,Female,Stationary,1548,3,4644,30-11-21,Cash,1191,3453,3
954,A,Orlando,Member,Male,Décor,1487,4,5948,27-04-23,Credit Card,1144,4804,5
411,F,Hawai,Member,Female,Home,1541,3,4623,24-08-23,Cash,1185,3438,4
636,E,Newyork,Normal,Male,Décor,602,3,1806,20-08-20,Credit Card,523,1283,4
428,E,Newyork,Normal,Male,Furniture,1067,4,4268,10-09-23,Wallet,821,3447,3
801,F,Hawai,Member,Female,Home,1816,4,7264,17-09-24,Cash,1397,5867,3
568,C,New Jersey,Normal,Female,Stationary,1535,5,7675,13-06-20,Cash,1335,6340,5
457,D,Texas,Member,Female,Décor,1168,3,3504,09-10-23,Credit Card,898,2606,5
783,B,Atlanta,Normal,Male,Stationary,405,4,1620,14-01-21,Cash,338,1282,4
686,C,New Jersey,Normal,Female,Stationary,586,5,2930,02-08-22,Cash,451,2479,4
888,C,New Jersey,Normal,Female,Furniture,1329,5,6645,13-12-24,Wallet,1022,5623,4
616,C,New Jersey,Normal,Female,Décor,1135,3,3405,31-07-20,Credit Card,987,2418,4
945,B,Atlanta,Normal,Male,Home,506,3,1518,25-06-21,Cash,389,1129,5
709,B,Atlanta,Normal,Male,Décor,809,4,3236,25-08-22,Credit Card,622,2614,3
474,C,New Jersey,Normal,Female,Stationary,1021,4,4084,26-10-23,Cash,785,3299,5
474,E,Newyork,Normal,Male,Sports,940,2,1880,11-03-20,Cash,783,1097,3
778,A,Orlando,Member,Male,Furniture,1189,3,3567,25-08-24,Wallet,915,2652,4
540,E,Newyork,Normal,Male,Home,729,3,2187,16-05-20,Cash,634,1553,4
572,A,Orlando,Member,Male,Furniture,1315,5,6575,17-06-20,Wallet,1143,5432,5
515,B,Atlanta,Normal,Male,Sports,1206,3,3618,06-12-23,Cash,928,2690,5
601,D,Texas,Member,Female,Home,332,4,1328,01-03-24,Cash,255,1073,3
1027,D,Texas,Member,Female,Décor,838,3,2514,01-05-25,Credit Card,645,1869,4
415,F,Hawai,Member,Female,Home,303,3,909,12-01-20,Cash,242,667,3
683,D,Texas,Member,Female,Stationary,1124,5,5620,06-10-20,Cash,977,4643,5
805,D,Texas,Member,Female,Sports,807,2,1614,21-09-24,Cash,621,993,3
569,F,Hawai,Member,Female,Décor,916,4,3664,07-04-22,Credit Card,705,2959,3
909,D,Texas,Member,Female,Décor,355,4,1420,13-03-23,Credit Card,273,1147,5
579,D,Texas,Member,Female,Décor,1887,5,9435,17-04-22,Credit Card,1452,7983,3
745,B,Atlanta,Normal,Male,Furniture,869,3,2607,30-09-22,Wallet,668,1939,5
695,B,Atlanta,Normal,Male,Sports,1836,4,7344,03-06-24,Cash,1412,5932,3
777,F,Hawai,Member,Female,Décor,796,3,2388,24-08-24,Credit Card,612,1776,3
796,A,Orlando,Member,Male,Home,1549,5,7745,12-09-24,Cash,1192,6553,4
980,A,Orlando,Member,Male,Home,791,5,3955,30-07-21,Cash,608,3347,4
889,B,Atlanta,Normal,Male,Décor,1081,2,2162,21-02-23,Credit Card,832,1330,5
1007,D,Texas,Member,Female,Furniture,801,4,3204,26-08-21,Wallet,616,2588,4
503,F,Hawai,Member,Female,Home,410,2,820,31-01-22,Cash,315,505,5
937,B,Atlanta,Normal,Male,Sports,1230,2,2460,10-04-23,Cash,946,1514,3
968,E,Newyork,Normal,Male,Furniture,899,5,4495,03-03-25,Wallet,692,3803,4
723,F,Hawai,Member,Female,Furniture,1738,3,5214,01-07-24,Wallet,1337,3877,3
664,C,New Jersey,Normal,Female,Sports,1160,5,5800,17-09-20,Cash,1009,4791,4
1037,D,Texas,Member,Female,Furniture,1809,5,9045,25-09-21,Wallet,1392,7653,5
471,B,Atlanta,Normal,Male,Décor,807,2,1614,08-03-20,Credit Card,673,941,5
929,B,Atlanta,Normal,Male,Stationary,1769,4,7076,23-01-25,Cash,1361,5715,3
884,C,New Jersey,Normal,Female,Décor,315,5,1575,16-02-23,Credit Card,242,1333,4
971,F,Hawai,Member,Female,Stationary,670,5,3350,14-05-23,Cash,515,2835,4
431,B,Atlanta,Normal,Male,Home,1424,3,4272,13-09-23,Cash,1095,3177,4
624,A,Orlando,Member,Male,Décor,1543,4,6172,01-06-22,Credit Card,1187,4985,5
630,A,Orlando,Member,Male,Furniture,1673,3,5019,07-06-22,Wallet,1287,3732,4
641,F,Hawai,Member,Female,Stationary,732,5,3660,18-06-22,Cash,563,3097,3
742,E,Newyork,Normal,Male,Sports,486,4,1944,27-09-22,Cash,374,1570,4
452,E,Newyork,Normal,Male,Décor,801,3,2403,04-10-23,Credit Card,616,1787,4
576,E,Newyork,Normal,Male,Décor,1723,2,3446,21-06-20,Credit Card,1498,1948,3
992,C,New Jersey,Normal,Female,Sports,1661,4,6644,04-06-23,Cash,1278,5366,4
449,D,Texas,Member,Female,Sports,1578,4,6312,15-02-20,Cash,1315,4997,3
503,B,Atlanta,Normal,Male,Furniture,1303,4,5212,24-11-23,Wallet,1002,4210,4
957,B,Atlanta,Normal,Male,Furniture,1307,5,6535,07-07-21,Wallet,1005,5530,5
654,E,Newyork,Normal,Male,Sports,553,5,2765,07-09-20,Cash,481,2284,3
765,F,Hawai,Member,Female,Sports,1635,2,3270,12-08-24,Cash,1258,2012,3
461,D,Texas,Member,Female,Décor,1940,3,5820,27-02-20,Credit Card,1617,4203,4
797,D,Texas,Member,Female,Furniture,1819,2,3638,28-01-21,Wallet,1516,2122,5
819,F,Hawai,Member,Female,Stationary,444,3,1332,05-10-24,Cash,342,990,5
662,A,Orlando,Member,Male,Furniture,1416,3,4248,15-09-20,Wallet,1231,3017,3
593,F,Hawai,Member,Female,Home,1596,3,4788,01-05-22,Cash,1228,3560,4
493,B,Atlanta,Normal,Male,Home,385,5,1925,21-01-22,Cash,296,1629,4
523,F,Hawai,Member,Female,Stationary,1950,4,7800,29-04-20,Cash,1625,6175,3
882,C,New Jersey,Normal,Female,Décor,881,3,2643,07-12-24,Credit Card,678,1965,4
1011,B,Atlanta,Normal,Male,Décor,1573,2,3146,30-08-21,Credit Card,1210,1936,3
581,B,Atlanta,Normal,Male,Home,901,5,4505,10-02-24,Cash,693,3812,4
609,F,Hawai,Member,Female,Stationary,1334,5,6670,09-03-24,Cash,1026,5644,4
438,E,Newyork,Normal,Male,Stationary,1963,2,3926,04-02-20,Cash,1570,2356,4
725,F,Hawai,Member,Female,Furniture,1048,5,5240,10-09-22,Wallet,806,4434,5
719,D,Texas,Member,Female,Sports,1868,4,7472,11-11-20,Cash,1624,5848,4
899,F,Hawai,Member,Female,Décor,949,5,4745,03-03-23,Credit Card,730,4015,5
955,B,Atlanta,Normal,Male,Furniture,1903,4,7612,28-04-23,Wallet,1464,6148,3
632,E,Newyork,Normal,Male,Décor,1455,2,2910,01-04-24,Credit Card,1119,1791,3
551,D,Texas,Member,Female,Décor,1091,3,3273,27-05-20,Credit Card,949,2324,4
854,C,New Jersey,Normal,Female,Décor,465,3,1395,17-01-23,Credit Card,358,1037,5
469,D,Texas,Member,Female,Stationary,1401,5,7005,21-10-23,Cash,1078,5927,3
471,F,Hawai,Member,Female,Home,1216,3,3648,23-10-23,Cash,935,2713,5
715,B,Atlanta,Normal,Male,Furniture,1602,2,3204,31-08-22,Wallet,1232,1972,4
462,C,New Jersey,Normal,Female,Décor,754,2,1508,14-10-23,Credit Card,580,928,5
814,C,New Jersey,Normal,Female,Sports,1209,4,4836,14-02-21,Cash,1008,3828,4
639,D,Texas,Member,Female,Décor,1649,3,4947,16-06-22,Credit Card,1268,3679,4
564,E,Newyork,Normal,Male,Sports,1631,3,4893,09-06-20,Cash,1418,3475,5
982,C,New Jersey,Normal,Female,Furniture,636,2,1272,01-08-21,Wallet,489,783,3
701,F,Hawai,Member,Female,Stationary,985,4,3940,17-08-22,Cash,758,3182,4
701,D,Texas,Member,Female,Décor,433,5,2165,24-10-20,Credit Card,377,1788,3
735,F,Hawai,Member,Female,Sports,1925,3,5775,13-07-24,Cash,1481,4294,4
650,C,New Jersey,Normal,Female,Furniture,818,3,2454,27-06-22,Wallet,629,1825,3
741,B,Atlanta,Normal,Male,Décor,1987,5,9935,03-12-20,Credit Card,1656,8279,3
552,E,Newyork,Normal,Male,Furniture,1472,2,2944,28-05-20,Wallet,1280,1664,5
865,F,Hawai,Member,Female,Home,1129,4,4516,06-04-21,Cash,941,3575,3
669,D,Texas,Member,Female,Décor,1391,3,4173,16-07-22,Credit Card,1070,3103,4
922,E,Newyork,Normal,Male,Sports,1076,2,2152,26-03-23,Cash,828,1324,3
818,A,Orlando,Member,Male,Stationary,462,4,1848,18-02-21,Cash,385,1463,4
527,F,Hawai,Member,Female,Sports,729,4,2916,24-02-22,Cash,561,2355,4
653,D,Texas,Member,Female,Stationary,425,3,1275,06-09-20,Cash,370,905,5
605,F,Hawai,Member,Female,Furniture,584,3,1752,13-05-22,Wallet,449,1303,4
718,E,Newyork,Normal,Male,Home,391,5,1955,03-09-22,Cash,301,1654,5
864,C,New Jersey,Normal,Female,Stationary,1961,5,9805,19-11-24,Cash,1508,8297,5
735,B,Atlanta,Normal,Male,Home,621,2,1242,27-11-20,Cash,518,724,4
426,E,Newyork,Normal,Male,Décor,618,4,2472,23-01-20,Credit Card,494,1978,3
820,A,Orlando,Member,Male,Sports,1085,5,5425,06-10-24,Cash,835,4590,4
832,A,Orlando,Member,Male,Décor,623,5,3115,18-10-24,Credit Card,479,2636,3
891,B,Atlanta,Normal,Male,Décor,1287,4,5148,02-05-21,Credit Card,1073,4075,4
433,F,Hawai,Member,Female,Stationary,1032,4,4128,30-01-20,Cash,826,3302,4
446,C,New Jersey,Normal,Female,Stationary,1166,4,4664,05-12-21,Cash,897,3767,3
489,D,Texas,Member,Female,Décor,1753,5,8765,17-01-22,Credit Card,1348,7417,3
